VideoID,VideoLink,ChannelID,ChannelName,ChannelType,VideoTitle,Likes,Subscribers,Views,PublishTime,Duration,Comments
q2Emz7iQZYE,https://www.youtube.com/watch?v=q2Emz7iQZYE,UCuFpuToEnvu4EcoBJ26waGg,ĐẠI HỌC HỌC ĐẠI,Personal,Có Nên Học Các Khoá Học Online Kiếm Tiền Chục Triệu ?,42,26300,2044,2023-09-03T12:00:11Z,10M6S,6
ttwOk52Zsbs,https://www.youtube.com/watch?v=ttwOk52Zsbs,UCX3l21w9IfRPqVPAFeuY2kg,LÂN JEE OFFICIAL,Organization,TỔNG HỢP ÔNG TRÙM HỌC ONLINE || LÂN JEE OFFICIAL,55706,952000,10346016,2022-03-24T12:00:26Z,37M34S,829
t6hp7rAqbjk,https://www.youtube.com/watch?v=t6hp7rAqbjk,UC8ogv625rr5H9ld9kkvk-nw,QN COMPUTER,Personal,Hướng dẫn học Online bằng Google Meet trên điện thoại chi tiết,1025,37400,95883,2021-09-03T05:56:25Z,7M43S,69
xXoU9gFiOpE,https://www.youtube.com/watch?v=xXoU9gFiOpE,UCCv9Vriz2tOkRXHODaFZI9Q,Giáo Dục Trực Tuyến EduOn,Personal,Đại Học Từ Xa Có Gì Đặc Biệt? - Giáo Dục Trực Tuyến EduOn,7,80,411,2023-05-17T03:14:28Z,18S,0
juB15LvfaaM,https://www.youtube.com/watch?v=juB15LvfaaM,UC1fODlA06FNQWbzlgRsSPjQ,BRTgo,Personal,Học online thời chống dịch COVID-19,2,179000,315,2020-02-22T01:56:03Z,2M8S,0
_AWdPKygC1M,https://www.youtube.com/watch?v=_AWdPKygC1M,UCE2rK5CQh40bpGdf6QfGXGQ,HOVY IUH,Personal,✳ Học Online trên Zoom môn Tài chính công Hàng hóa công 🔥 HOVY IUH Trường Đại học Công nghiệp TP.HCM,61,3640,3495,2021-03-12T05:44:27Z,1H40M23S,14
B5isR-94mdI,https://www.youtube.com/watch?v=B5isR-94mdI,UC8YPJF5vYBEuXWBV2XlntRQ,Học Viện Đào Tạo Trực Tuyến EduPro,Personal,Tuyển Sinh Trung Cấp Nấu Ăn Online Từ Xa  | Học Viện Đào Tạo Trực Tuyến EduPro,1,274,198,2021-09-29T03:46:42Z,1M4S,0
mQ3LiY1zz6A,https://www.youtube.com/watch?v=mQ3LiY1zz6A,UCOeENz-SQjIXGtBTNseab6Q,Học Từ Xa VN ILearning,Personal,Tuyển Sinh Đại Học Hệ Từ Xa - Học Online,27,213,1523,2023-03-07T06:34:47Z,17S,2
Ps_oExeswlU,https://www.youtube.com/watch?v=Ps_oExeswlU,UC74CatIFgb1a1Ff3IUD_f4w,Hoàng Hôn Official,Organization,Hoàng Hôn | Mỗi Khi Tôi Học Online Kiểu #shorts,382579,2030000,6973175,2022-01-14T11:47:23Z,1M,979
IqEJQ68m8rk,https://www.youtube.com/watch?v=IqEJQ68m8rk,UC72H9oj19CIVsYz8QwnNM2Q,경희 한누리,Personal,Xin giới thiệu về phòng học online của Trường Đại Học Trực Tuyến KyungHee(phiên bản Tiếng Việt),2,2020,70,2021-10-05T07:27:05Z,15M12S,0
uhbB_9zHTH0,https://www.youtube.com/watch?v=uhbB_9zHTH0,UCPAhyc_deFQMoCS9tJa7MYg,CATIEDU - Học Viện Đào Tạo Trực Tuyến,Personal,5 bước xây dựng lộ trình học online hiệu quả #catiedu #cati_edu_vn #hocviencatiedu #hoconline,29,94,1394,2023-03-18T12:33:50Z,48S,1
uynNWQdytW4,https://www.youtube.com/watch?v=uynNWQdytW4,UCPAhyc_deFQMoCS9tJa7MYg,CATIEDU - Học Viện Đào Tạo Trực Tuyến,Personal,5 lợi ích siêu to khổng lồ của học online. #catiedu #cati_edu_vn #hocviencatiedu #hoconline,20,94,827,2023-03-27T02:08:11Z,49S,0
k6qq1rEMDfM,https://www.youtube.com/watch?v=k6qq1rEMDfM,UCT2GIpiCYOROTfFzVSIX22g,THẦY HOÀNG IELTS,Personal,5 App học tiếng Anh miễn phí mà bạn không thể bỏ qua,6689,1800,442034,2021-07-30T14:08:15Z,16S,102
Ry5PmFEhk0E,https://www.youtube.com/watch?v=Ry5PmFEhk0E,UCIAnypXFARqHCQBANEdwGyg,Trường tôi - My school,Personal,Kinh nghiệm dạy học online hiệu quả,7,326,424,2021-09-27T02:00:05Z,4M30S,1
vu70clO0OiI,https://www.youtube.com/watch?v=vu70clO0OiI,UC6ZXgkayXlvQulmgDxm9eRw,tVi Hoang,Personal,TEAMWORK & THOÁI HÓA CỘT SỐNG TRĨ l Đại Học ONLINE l Series GEN Z ĐI HỌC #1,340,120000,4145,2022-01-17T03:00:20Z,4M20S,41
XwANaIuESCY,https://www.youtube.com/watch?v=XwANaIuESCY,UCtMN392ytXnDFJYwFXDZPcw,dtuTV,Personal,[dtuTV] Làm sao để học Online đạt hiệu quả? | Chia sẻ cách để học Online hiệu quả hơn,7,3830,466,2021-09-01T10:09:38Z,1M51S,1
Hlw2GHWPXXU,https://www.youtube.com/watch?v=Hlw2GHWPXXU,UCWllL7pafbF-Ix1BXvQ32RA,Phương Minh,Personal,Vấn đề học online của sinh viên trường Đại học Khoa Học Xã Hội & Nhân Văn - ĐHQGHN | Nhóm 1,0,2,117,2020-03-30T00:58:51Z,6M28S,0
Fyh1urFROC8,https://www.youtube.com/watch?v=Fyh1urFROC8,UCQ2UwzVjBvbF2b69REknF8A,VNUF Channel,Organization,Dạy và học online sau 1 tuần tại Đại học lâm nghiệp,12,368,814,2020-03-20T02:25:27Z,4M25S,0
9CJOihpWXAU,https://www.youtube.com/watch?v=9CJOihpWXAU,UCPAhyc_deFQMoCS9tJa7MYg,CATIEDU - Học Viện Đào Tạo Trực Tuyến,Personal,HỌC ONLINE lại tiết kiệm hơn học trực tiếp? #hoctrungcaponline #hoccaodangonline #catiedu #hoconline,14,94,747,2023-03-30T02:14:26Z,57S,0
X77LZOSN5kk,https://www.youtube.com/watch?v=X77LZOSN5kk,UCrW7C8aNdVODKoYDbtOxyFw,An Khanh nè,Personal,VLOG: Tuần học Online đầu tiên của TÂN SINH VIÊN Đại học Thương Mại,42,130,415,2021-10-10T13:30:11Z,12M39S,20
eMg4QNTwgSg,https://www.youtube.com/watch?v=eMg4QNTwgSg,UCP24BwoFR_C79078iHkln0w,Tố Hà in Korea,Personal,HƯỚNG DẪN ĐĂNG KÝ NHẬP HỌC ĐẠI HỌC ONLINE Ở HÀN QUỐC,17,8,731,2023-05-12T14:52:56Z,23M37S,2
nuUF0QAmEKw,https://www.youtube.com/watch?v=nuUF0QAmEKw,UC5pLofO7EhUJJFa7UfVZnnQ,Thành Công - Super Learning,Personal,Xây dựng khóa học online | 03 SAI LẦM khiến không ai mua khóa học của bạn,20,3780,542,2024-03-28T08:12:04Z,14M57S,4
vIKdLOPQvqI,https://www.youtube.com/watch?v=vIKdLOPQvqI,UCG8v-UQt4WkExrr3npwaPPQ,ĐẠI HỌC VĂN HIẾN,Personal,HƯỚNG DẪN NHẬP HỌC ONLINE VỚI 4 BƯỚC CỰC ĐƠN GIẢN!,49,11300,244107,2021-07-21T01:19:58Z,2M58S,17
cfAixVdY1vA,https://www.youtube.com/watch?v=cfAixVdY1vA,UCOeENz-SQjIXGtBTNseab6Q,Học Từ Xa VN ILearning,Personal,Tuyển Sinh Trung Cấp Hệ Đào Tạo Từ Xa Học Online - Học Viện Giáo Dục I-Learning,25,213,764,2023-03-30T09:37:53Z,29S,0
0iperhxQSWI,https://www.youtube.com/watch?v=0iperhxQSWI,UCay3Mmb3TiOrxKctBTp02hA,Cao Đẳng Cơ Điện Hà Nội,Personal,Sinh viên HCEM học online trong thời dịch covid 19,13,1350,497,2020-04-02T14:28:54Z,4M14S,5
JGjPF8uqzA8,https://www.youtube.com/watch?v=JGjPF8uqzA8,UC1Psc42JgLiHFAYnR-Ig6CA,Duc Anh EduConnect,Personal,"Sinh viên Việt Nam chia sẻ về chương trình học Online tại ICMS, Úc",1,372,69,2020-04-04T08:24:24Z,54S,0
k9MOuGvaX4U,https://www.youtube.com/watch?v=k9MOuGvaX4U,UCZ7U9o6MmNmCm_GHIPHctFw,Đoàn thanh niên ICTU,Personal,Học online ICTU 2020,3,14,152,2020-08-10T02:47:47Z,3M11S,0
6pfHfgqCYIA,https://www.youtube.com/watch?v=6pfHfgqCYIA,UCvoXzWhALOgNHXmHXM9gE9w,Bảo Long Official,Organization,MỘT NGÀY HỌC ONLINE CỦA SINH VIÊN IT - ĐẠI HỌC VĂN LANG | A DAY IN MY LIFE | GEN Z HỌC ĐẠI HỌC,81,2320,957,2021-09-26T14:12:05Z,5M27S,22
R_7nqvwpg4c,https://www.youtube.com/watch?v=R_7nqvwpg4c,UC_XVdPNqBHyHiWWniS_ZrLQ,Khánh Hùng Academy,Personal,Hướng Dẫn Chi Tiết Cách Tạo Website Khoá Học Online Chỉ Cần Kéo Thả - Khánh Hùng Academy,41,623,1179,2025-03-17T04:09:39Z,57M39S,7
fmqquyZrYGk,https://www.youtube.com/watch?v=fmqquyZrYGk,UCBNuxcIk7zeQ6NaKGoesWPA,Thinking School Việt Nam,Personal,Học viên khó tính nhất - Ưu và nhược điểm khi học Online ở Thinking School,8,64500,655,2019-10-22T09:53:12Z,2M6S,0
RfZyyd5uxY8,https://www.youtube.com/watch?v=RfZyyd5uxY8,UCYYZ6k9B70YW1nP-qAJ8A-w,Huy Dao,Personal,Có Nên Học ngành Sư Phạm làm Giáo Viên #shorts,6228,368000,180284,2022-08-08T04:26:31Z,45S,168
VRa6Ee-Tubw,https://www.youtube.com/watch?v=VRa6Ee-Tubw,UC5PJmPhezsv5UIZ1w4hDm2g,De' Souluvv,Personal,1 buổi học online của sinh viên Đại Học FPT - Học online có gì vui???,6,57,148,2021-12-03T06:30:10Z,3M2S,0
nc1D52x-pj4,https://www.youtube.com/watch?v=nc1D52x-pj4,UCUMNdnQU5ovLE_sa7T0DZUA,Sunrise Vietnam,Personal,Hội thảo Online Học bổng Đại học Mỹ - Tại sao không? | Du học Mỹ cùng Sunrise,1,388,35,2021-12-20T02:00:24Z,2H5M11S,0
lCxM0whghKo,https://www.youtube.com/watch?v=lCxM0whghKo,UCVJD61nKHWr3ZpkG2M9K4Ng,US Vietnam Talent International School - UTS,Personal,💡DẠY HỌC ONLINE: CÂU CHUYỆN VỀ NHỮNG NGƯỜI HÙNG THẦM LẶNG 💡,6,915,259,2021-10-01T12:45:50Z,15M17S,0
olXRoJzxeHc,https://www.youtube.com/watch?v=olXRoJzxeHc,UCpGFk2wy_cBhxS1_Btsl6oQ,QTS Australia - Tổ Chức Giáo Dục Úc,Personal,Teaser QTS Talks - Thế Nào Là Học Online Đúng Nghĩa,5,852,81,2020-07-07T11:00:55Z,33S,0
beQh_6uMkiE,https://www.youtube.com/watch?v=beQh_6uMkiE,UCOV9Lg3h0YJlT1gv6ntaZTw,Baladi Dance Studio,Organization,Múa cổ trang cơ bản tự học Online | Baladi Studio,1670,110000,140711,2021-09-01T03:00:11Z,19S,5
TNEnAxRIgGc,https://www.youtube.com/watch?v=TNEnAxRIgGc,UCE2rK5CQh40bpGdf6QfGXGQ,HOVY IUH,Personal,💥 Học Online trên Zoom Trường Đại học Công nghiệp TP.HCM 🔥 Thuyết trình Ngân sách nhà nước & Nợ công,30,3640,567,2020-06-20T15:31:06Z,2H37M59S,0
8e__wD81YoM,https://www.youtube.com/watch?v=8e__wD81YoM,UC99SlpPp_9-fotkJ0utGGxA,Hoang Phuc TRINH,Personal,Một ngày học trực tuyến Đại Học Hàn Quốc l Study online in Korea University due to Covid-19,7,31,249,2020-03-18T17:37:21Z,9M7S,6
n2l1WQ0S1Kc,https://www.youtube.com/watch?v=n2l1WQ0S1Kc,UCZ7cd8K5jo7fHUksCgMfpeg,Truyền hình Đài Tiếng nói Việt Nam - VOVTV  ,Personal,Nhìn lại công tác đào tạo online ở bậc đại học khi trở lại học trực tiếp,1,359000,35,2022-03-16T12:22:57Z,3M18S,0
Sdrp-l9JmlI,https://www.youtube.com/watch?v=Sdrp-l9JmlI,UChYwrP3ODdk9olz0s_XsZIQ,ngocanh.wander,Personal,1 buổi học online của sinh viên năm 3 - Khoa Trung - Đại học Ngoại ngữ - ĐHQGHN 🥰 #ulis #tiengtrung,57,6060,3263,2023-04-02T05:17:42Z,1M1S,0
UYSl8LEkfXc,https://www.youtube.com/watch?v=UYSl8LEkfXc,UCBNuxcIk7zeQ6NaKGoesWPA,Thinking School Việt Nam,Personal,Tại sao nên học ONLINE - Học viên Đỗ Thùy Linh,1,64500,292,2019-07-12T07:06:56Z,1M50S,0
gLacrMQ5Kpc,https://www.youtube.com/watch?v=gLacrMQ5Kpc,UCMrZpjgelkskLZlZgn95QmQ,Vy học cầu lông,Personal,"Daily Vlog: Học online, nấu ăn, lý do mình chuyển trường, cách chọn ngành học, tìm ra đam mê 📚🍜✨",227,4430,6244,2021-10-03T11:00:15Z,24M34S,112
lPJXjicODn4,https://www.youtube.com/watch?v=lPJXjicODn4,UCG8v-UQt4WkExrr3npwaPPQ,ĐẠI HỌC VĂN HIẾN,Personal,MUÔN KIỂU HỌC ONLINE CỦA SINH VIÊN MÙA GIÃN CÁCH,18,11300,864,2021-09-24T09:31:16Z,15S,0
T9hpUBtl_b8,https://www.youtube.com/watch?v=T9hpUBtl_b8,UC0G-0mXrDumM8YklHmrp7dw,Luyenhoc,Personal,Con Có Trở Nên Học Giỏi Nhờ Học Online Không? Luyenhoc.vn,9,139,1174,2020-11-10T02:46:39Z,3M14S,0
3HwSgJscdOk,https://www.youtube.com/watch?v=3HwSgJscdOk,UCzGthAUGrSZIvFVfNyWBP2Q,Trường Đại học Tài chính - Marketing (UFM),Personal,[TVC] Tư vấn trực tuyến truyền hình Online Kỳ 04: Học ĐẠI HỌC có VÔ NGHĨA?,0,19300,330,2016-03-24T09:49:34Z,55S,0
_3u2HP8WBPQ,https://www.youtube.com/watch?v=_3u2HP8WBPQ,UCgNlpSOZQTULuiNmAwYG4uw,VGT TV - Đời Sống,Personal,"Thầy đuổi học sinh ra khỏi lớp học online vì trời mưa nghe không rõ, đề nghị được giảng lại?",51,424000,4713,2021-09-18T05:36:19Z,4M30S,35
l_dwQRtbIgM,https://www.youtube.com/watch?v=l_dwQRtbIgM,UCjZqkflJzz8esp39oGPaFQg,HOCMAI THPT,Personal,4 nghề không cần bằng đại học lương vẫn cao #pen #pat #short,46695,384000,1326967,2022-06-28T03:25:17Z,38S,586
ZILd3MrtOwo,https://www.youtube.com/watch?v=ZILd3MrtOwo,UCW05aKHKDSszi3qRozxEDfQ,Bối Bối CHANNEL,Organization,Bối Bói Mỗi Sáng Chuẩn Bị Đi Học | Bối Bối Channel #shorts,13940,562000,1024118,2022-02-27T15:30:03Z,16S,0
9GLZTNVJUTA,https://www.youtube.com/watch?v=9GLZTNVJUTA,UCamiiN5XaD3dcUS7DeUcOKg,Dao Hang (Hang Melia),Personal,Lợi ích của việc học online trong thời 4.0,10,11,1103,2020-04-02T09:53:56Z,19M31S,1
c1vIK7Y4G5A,https://www.youtube.com/watch?v=c1vIK7Y4G5A,UC8kCuBWWGHzlwv7q_5Vfmvw,Phạm Đức Sáng,Personal,Hướng dẫn học đại học online ở Hàn Quốc – Phạm Đức Sáng,6,875,624,2018-05-09T13:40:44Z,9M11S,2
AbhWAR6k5-M,https://www.youtube.com/watch?v=AbhWAR6k5-M,UCE2rK5CQh40bpGdf6QfGXGQ,HOVY IUH,Personal,🛑 Học Online trên Zoom 🌹 NSNN và Nợ công Việt Nam | HOVY IUH Trường Đại học Công nghiệp TP.HCM,91,3640,6141,2021-05-18T06:31:26Z,1H39M20S,4
rNwGq8AMQ2E,https://www.youtube.com/watch?v=rNwGq8AMQ2E,UCuoUUF0VY87nS1-QpLaJM6Q,Cuộc Sống Số - Phong Review 63,Personal,Web Học Mãi Học Online Hiệu Quả Từ lớp 1 cho tới Đại Học luôn 📺 Cuộc Sống Số 📺,2,9640,119,2021-06-07T06:47:16Z,7M56S,0
dr5d8JyqxAk,https://www.youtube.com/watch?v=dr5d8JyqxAk,UCWszUCZJWNO3y6vKdvVmDUQ,EDUMA - Đào tạo Marketing thực chiến,Personal,Học online tương tác trực tiếp 1:1 cùng giảng viên qua phần mềm ZOOM [Eduma/Khóa học],1,2570,66,2020-03-22T05:47:30Z,3M27S,1
6syy8B9jsrk,https://www.youtube.com/watch?v=6syy8B9jsrk,UCDhIsw4Rquo-oP8Qu_KvLVA,Trường Đại học Công Đoàn hệ từ xa,Personal,Trường Đại học Công đoàn hệ từ xa | Online 100%,93,10,95790,2025-10-03T17:00:12Z,47S,0
C5biJ6LnxIY,https://www.youtube.com/watch?v=C5biJ6LnxIY,UCOeENz-SQjIXGtBTNseab6Q,Học Từ Xa VN ILearning,Personal,Tuyển Sinh Trung Cấp Hệ Đào Tạo Từ Xa Học Online - Học Viện Giáo Dục I-Learning,5,213,295,2023-04-01T08:51:43Z,21S,0
LSlyVD1ANjQ,https://www.youtube.com/watch?v=LSlyVD1ANjQ,UCrIlUxYCeTIYtf3f3kM7Rjg,Huyền Hoàng thị,Personal,nhức nách học online kiểu này thì 🤐🤯🤠,105,22,3984,2022-02-15T01:45:07Z,16S,6
rQLv7JHAZvs,https://www.youtube.com/watch?v=rQLv7JHAZvs,UCi4DmuehzjZ0SapF6toMcRQ,Thinh Quoc Nguyen,Personal,NGÀY ĐẦU TIÊN ĐI HỌC ĐẠI HỌC Ở MỸ (ONLINE VER.),13,751,474,2020-08-25T23:15:18Z,5M4S,11
V50Qgt1Buqk,https://www.youtube.com/watch?v=V50Qgt1Buqk,UCLfZhl8uJXAK2wtA4_IbEMA,Đại học FPT Hà Nội,Personal,[Đại học FPT Hà Nội] - Hướng dẫn Nộp hồ sơ online vào Đại học FPT bằng điểm học bạ THPT,153,33200,12900,2021-03-10T08:54:41Z,1M25S,8
fxP1C5LeIQY,https://www.youtube.com/watch?v=fxP1C5LeIQY,UCE2rK5CQh40bpGdf6QfGXGQ,HOVY IUH,Personal,🎍 Học Online trên Zoom 15/12 Ôn tập Tài chính công 💥 Trường Đại học Công nghiệp TP.HCM | HOVY IUH,30,3640,223,2020-12-15T13:26:21Z,2H25M59S,0
C3lvJCQ6kho,https://www.youtube.com/watch?v=C3lvJCQ6kho,UCyvaMWymg9_T0o2cADO1-Bw,TRƯỜNG CAO ĐẲNG KINH TẾ CÔNG NGHIỆP HÀ NỘI,Personal,Hướng dẫn nhập học ONLINE mùa COVID,3,88,508,2021-08-11T16:46:05Z,4M45S,0
3-wdRxi9MOc,https://www.youtube.com/watch?v=3-wdRxi9MOc,UCaZeQd_jYMqqzFRHKeXaD1Q,Gia Định Channel,Organization,Đại học GIA ĐỊNH ( GDU ) | Hướng dẫn sinh viên học Online trên nền TEAM Office 365,49,10300,3903,2020-03-27T07:55:17Z,5M34S,0
fSg73N4SUqk,https://www.youtube.com/watch?v=fSg73N4SUqk,UCPAhyc_deFQMoCS9tJa7MYg,CATIEDU - Học Viện Đào Tạo Trực Tuyến,Personal,"CATIEDU TUYỂN SINH TRUNG CẤP, CAO ĐẲNG, ĐẠI HỌC ONLINE TOÀN QUỐC | CATIEDU Official",1,94,305,2022-11-06T11:10:36Z,1M2S,0
faPfPF5lCbQ,https://www.youtube.com/watch?v=faPfPF5lCbQ,UCoHRvuxNPJPwHuUCN6tbdxw,Rain Channel,Organization,Học Đại Học Online ở Hàn Quốc nên chuẩn bị gì? Cùng Rain chuẩn bị cho học kỳ mới nào..ố yeah,31,101000,993,2021-02-16T01:45:30Z,21M47S,22
Qg0UgTNN5Ko,https://www.youtube.com/watch?v=Qg0UgTNN5Ko,UCCKU7vaM_AnZAHrfgTEppgA,Tự học cùng Hiếu,Personal,MẸO HỌC ONLINE SIÊU HIỆU QUẢ BẰNG IMINDMAP | Sinh viên Đại học Sài Gòn | Vui Vui Tự Học,24,606,467,2020-03-30T12:55:24Z,7M41S,7
Q7CTdl9Uz74,https://www.youtube.com/watch?v=Q7CTdl9Uz74,UCSGkwkwYISF2SIjJIgQ7e2Q,dreamyouth,Personal,một ngày học đại học ở mỹ [ online school edition ] dreamyouth vlog ep.4,64,1360,793,2021-03-20T12:03:09Z,6M24S,39
ONvtfHFUv6o,https://www.youtube.com/watch?v=ONvtfHFUv6o,UCHez-iwxZgDZWr1bRNr9j_A,TS Nguyễn Tuấn Nam,Personal,Nhập Học Đại Học Online - Các Vấn Đề Và Giải Pháp Nhất Định Phải Biết,38,101000,821,2021-09-07T02:46:19Z,1H28M24S,2
V9uyMVTUk9w,https://www.youtube.com/watch?v=V9uyMVTUk9w,UCaIAVn-sb5MvOyPWDXFh3kg,Tram Nguyen English,Personal,Sự khác nhau giữa “KÊU” kiểu Tiếng Việt và Tiếng Anh. #tramnguyenenglish #tienganhgiaotiep,202599,49600,14346831,2022-07-26T08:38:32Z,29S,831
wOnmHL6-I-I,https://www.youtube.com/watch?v=wOnmHL6-I-I,UC2J6ySRcbGW8LiKVxRDJLdg,HÀN QUỐC HỌC HUFLIT,Personal,Đại học ảo CYBER UNI là gì - Phương pháp học online hiệu quả!?,4,302,128,2021-10-18T00:07:54Z,2H30M57S,0
zLYsFhdjKHs,https://www.youtube.com/watch?v=zLYsFhdjKHs,UCjKDBMqFrUTcTfWq5TR71Pg,Bill Ngọc Hòa - VN,Personal,Phương pháp học online hiệu quả & Dụng cụ giúp bạn học online tốt hơn | Chia sẻ của Bill Ngọc Hòa,54,7190,846,2021-10-03T12:56:02Z,9M1S,17
5UUG7oqTTIM,https://www.youtube.com/watch?v=5UUG7oqTTIM,UCQj1CZKmhdP0YEKn6Lg7XVg,Bí quyết đỗ Đại Học,Personal,2k8 mua khóa học online lưu ý những điều sau | biquyetdodaihoc #shorts,44,152000,4916,2025-10-10T13:31:33Z,2M9S,1
rrCLUO2OwiQ,https://www.youtube.com/watch?v=rrCLUO2OwiQ,UCQj1CZKmhdP0YEKn6Lg7XVg,Bí quyết đỗ Đại Học,Personal,Cách khoanh trắc nghiệm chống liệt tất cả các môn | Biquyetdodaihoc #shorts,28769,152000,983893,2022-05-12T12:13:56Z,39S,476
6Hf-cRX6pKU,https://www.youtube.com/watch?v=6Hf-cRX6pKU,UCynEyL4x2mXwHdtaGsYX6Cg,iSkill - Kỹ năng mềm trong kỷ nguyên số,Personal,Talkshow Online - Học Đại Học Thế Nào Cho Đúng,3,4,96,2022-02-21T09:29:45Z,2H30M13S,0
Ue503wU0lik,https://www.youtube.com/watch?v=Ue503wU0lik,UCE2rK5CQh40bpGdf6QfGXGQ,HOVY IUH,Personal,Học Online trên Zoom 9/12 Bài giảng Tài chính công 🔥 Trường Đại học Công nghiệp TP.HCM Thầy Vỹ IUH,29,3640,202,2020-12-09T14:41:56Z,2H39M,0
mbQ98TF0aek,https://www.youtube.com/watch?v=mbQ98TF0aek,UCDEvOrrx6-cJfcMQGOHHysg,"Trường Đại học Bách khoa, ĐH Đà Nẵng - [DUT Media]",Organization,[BKĐN] [DUT] Phóng sự: Học online mùa dịch - Sự lựa chọn đúng đắn,11,3370,417,2020-08-16T07:24:13Z,8M21S,0
uPKC6Dtlv7c,https://www.youtube.com/watch?v=uPKC6Dtlv7c,UC2jwK29Ytc9eb4-Heat8GCg,Thuy Linh,Personal,[Phim ngắn] Học Online Belike - Nhóm 6 - DMAR 1401| Đại học Đại Nam,9,0,157,2022-05-10T13:23:41Z,5M6S,3
uBlHYZ4-IV8,https://www.youtube.com/watch?v=uBlHYZ4-IV8,UCE2rK5CQh40bpGdf6QfGXGQ,HOVY IUH,Personal,💰 Học online trên Zoom Giới thiệu Lý thuyết Tài chính tiền tệ 1♦ HOVY IUH Đại học Công nghiệp TP HCM,39,3640,246,2021-09-14T14:35:09Z,28M32S,0
Tnv_DDdovh8,https://www.youtube.com/watch?v=Tnv_DDdovh8,UC_NHP1l4YFcHl3yo9Rm_uTA,Leng Ka Leng Keng,Personal,Các kiểu SỰ CỐ khi HỌC ONLINE #lengkalengkeng #shorts,37742,1000000,526501,2022-02-16T09:00:15Z,59S,49
QwpV4Noz-Ac,https://www.youtube.com/watch?v=QwpV4Noz-Ac,UCoAltC6epWhrCQ0zc9rcFdQ,Mẹ Nano,Personal,Học tiếng anh qua bài hát cùng Mẹ Nano ❤️☘️❤️ #VietcungMeNano #chiase #luyenvietchudep #calligraphy,91332,115000,8411135,2023-05-25T14:38:38Z,23S,1199
Yw21Gz4dzm4,https://www.youtube.com/watch?v=Yw21Gz4dzm4,UCCz5QGs-gyoM7qN2E74e8Ww,VUIHOC THPT,Personal,Cách học online trên app Vui Học,90,16500,15990,2021-12-13T07:18:20Z,2M56S,4
v9je432vH7A,https://www.youtube.com/watch?v=v9je432vH7A,UCdjRXGoaR_UqnhOXx0TC_4A,Tien Salife,Personal,Học Online ở Mỹ là như thế nào?,4,1050,57,2023-02-14T06:00:18Z,11M29S,6
Xzzb3u6Qfcg,https://www.youtube.com/watch?v=Xzzb3u6Qfcg,UCQj1CZKmhdP0YEKn6Lg7XVg,Bí quyết đỗ Đại Học,Personal,Cách kiếm tiền online ngay tai nhà | Biquyetdodaihoc #shorts,13418,152000,359288,2022-08-08T14:31:27Z,33S,86
Tq5hdBeb07o,https://www.youtube.com/watch?v=Tq5hdBeb07o,UCsBsuVErSZi5MCDpeRfS35Q,Vbiz TV,Personal,Học online QUÊN TẮT MIC và cái kết 😭 - Chuyện muôn thuở,1573,9310,73714,2021-09-15T12:11:43Z,48S,68
KpbPHfTJ9vI,https://www.youtube.com/watch?v=KpbPHfTJ9vI,UClU5467jScv5mtHM9ox7htQ,Nguyen Van Quy,Personal,Giới thiệu các khóa học online trên học viện GITIHO để phát triển các kỹ năng của bản thân,23,32,1230,2023-04-25T08:19:25Z,58S,0
SwPGYvhbe8k,https://www.youtube.com/watch?v=SwPGYvhbe8k,UCZFj9V-vc8etc3V4e8aHP3g,Moe Đi Đâu,Personal,MÌNH ĐÃ CHỌN NGÀNH HỌC NHƯ THẾ NÀO? | 2 điều duy nhất bạn cần làm để định hướng nghề | MOE ĐI ĐÂU,68493,145000,1262167,2020-11-04T14:00:13Z,9M59S,931
m-sA12O-rjo,https://www.youtube.com/watch?v=m-sA12O-rjo,UCltYkje74q4Wl0V7ebhwaTg,American Study,Personal,Giải Pháp Học Online Tiếng Anh Với Giáo Viên Trường Top 10 Của Mỹ Cho Trẻ,9,1230,155316,2020-08-10T09:12:00Z,4M41S,13
SNvND2PhbGg,https://www.youtube.com/watch?v=SNvND2PhbGg,UC3DCzr4hMHnLkS5uTpPD7AQ,Thiên Phong,Personal,Mình học online như thế nào?,25,19,265,2021-09-16T01:28:22Z,44S,6
7g6UvPuWrWQ,https://www.youtube.com/watch?v=7g6UvPuWrWQ,UCRunN_VxnoHQQc2URkoIwWg,Vietnamstudent,Personal,Bản tin VTC2 | Nộp hồ sơ du học online( Nhật Bản - Hàn Quốc),79,976,809,2020-03-24T11:17:02Z,1M20S,0
OhaPO4qqnnw,https://www.youtube.com/watch?v=OhaPO4qqnnw,UCnvCr8L7RJTqkKXaD_wgg3A,Những Khoá Học Online Tốt Nhất,Personal,Hocmai.vn Ứng Dụng Học Online Hàng Đầu Việt Nam,1,15,186,2022-10-10T16:55:27Z,3M47S,0
ihoyNC3X1_Q,https://www.youtube.com/watch?v=ihoyNC3X1_Q,UCE2rK5CQh40bpGdf6QfGXGQ,HOVY IUH,Personal,💖 Học Online trên Zoom 28/5 Ôn tập Đầu tư Bất động sản | HOVY IUH Trường Đại học Công nghiệp TP.HCM,52,3640,369,2021-05-28T13:04:03Z,49M25S,0
